/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_271.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_271.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_271.jpg, 0, 0, 0, 7.936157E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_371.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_371.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_371.jpg, 0, 0, 0, 7.762467E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_471.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_471.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_471.jpg, 0, 0, 0, 7.9301E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_574.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_574.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_574.jpg, 0, 0, 0, 7.83271E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_675.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_675.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_675.jpg, 0, 0, 0, 8.083692E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_776.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_776.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_776.jpg, 0, 0, 0, 7.846299E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_878.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_878.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_878.jpg, 0, 0, 0, 8.066605E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_52_980.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_52_980.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_52_980.jpg, 0, 0, 0, 7.756945E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_082.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_082.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_082.jpg, 0, 0, 0, 7.847315E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_183.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_183.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_183.jpg, 0, 0, 0, 7.867093E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_284.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_284.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_284.jpg, 0, 0, 0, 8.126088E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_387.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_387.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_387.jpg, 0, 0, 0, 7.883882E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_489.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_489.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_489.jpg, 0, 0, 0, 8.056671E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_589.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_589.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_589.jpg, 0, 0, 0, 7.791079E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_690.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_690.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_690.jpg, 0, 0, 0, 7.823185E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/center_2019_12_18_16_43_53_791.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/left_2019_12_18_16_43_53_791.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/driving_20191218/IMG/right_2019_12_18_16_43_53_791.jpg, 0, 0, 0, 8.177447E-05
